name,category,sub_category,photo,ratings,no_of_ratings,price,stock,color,keywords,discount
Voltas Beko 9 kg Semi Automatic Twin Tub Washing machine (WTT90UDX/BKGR4KPTD) Black - ECO Model,appliances,Washing Machines,https://m.media-amazon.com/images/I/61FWJv8FRzL._AC_UL320_.jpg,3.7,11,3.02,347,Pink,Beko 9 kg,18.28176600473981
"Godrej 7 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WTEON 700 AD 5.0 ROGR, Grey, Acu Wash Drum)",appliances,Washing Machines,https://m.media-amazon.com/images/I/71rMjA79upL._AC_UL320_.jpg,4.2,786,2.66,803,Purple,"Grey, Acu Wash Drum)",8.853052228996406
"LG 10 Kg 5 Star Smart Inverter Fully-Automatic Top Load Washing Machine (T10SJMB1Z, Middle Black, TurboDrum | Jet Spray+)",appliances,Washing Machines,https://m.media-amazon.com/images/I/618VBL6c0LL._AC_UL320_.jpg,4.3,423,6.33,736,Orange,"(T10SJMB1Z, Middle Black, TurboDrum",2.515987127350323
"LG 11 kg 5 Star Semi-Automatic Top Loading Washing Machine (P1155SKAZ, Middle Black, Roller Jet Pulsator), large",appliances,Washing Machines,https://m.media-amazon.com/images/I/71PkME6B3cL._AC_UL320_.jpg,4.4,822,3.74,710,Purple,Semi-Automatic Top Loading Washing Machine,27.032888417812263
"IFB 8 Kg 5 Star Front Load Washing Machine 2X Power Steam (SENATOR WSS 8014, Silver, In-built Heater, 4 years Comprehensiv...",appliances,Washing Machines,https://m.media-amazon.com/images/I/61tOAFI1MjL._AC_UL320_.jpg,4.2,802,6.58,293,Blue,5 Star Front Load,0.24005502752336816
"LG 7 kg Inverter Fully-Automatic Top Loading Washing Machine (T70SPSF2Z, Middle Free Silver)",appliances,Washing Machines,https://m.media-amazon.com/images/I/61i8y0xbbpS._AC_UL320_.jpg,4.4,0,4.32,732,White,"Washing Machine (T70SPSF2Z, Middle",23.046892676452515
Sansui 7 kg Semi Automatic Top Load Washing Machine JSP70S-2024L (Red) With Hexa Flow Pulsator,appliances,Washing Machines,https://m.media-amazon.com/images/I/710KDB0-+QL._AC_UL320_.jpg,4.1,89,1.94,102,Blue,Load Washing Machine JSP70S-2024L,12.568968794016307
"Whirlpool 7 Kg 5 Star Royal Plus Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 7.0, Grey, Hard Water ...",appliances,Washing Machines,https://m.media-amazon.com/images/I/71lzebmm77L._AC_UL320_.jpg,4.3,0,2.61,190,Red,Whirlpool 7 Kg 5 Star,24.580527231448468
"DMR Portable Semi Automatic Top-Loading Mini Washing Machine 3 kg -With Dryer Basket (DMR 30-1208 (W2Yr), Blk)",appliances,Washing Machines,https://m.media-amazon.com/images/I/61XF5bqX9-L._AC_UL320_.jpg,3.8,343,0.94,427,Purple,Automatic Top-Loading Mini Washing Machine,22.987026163300715
"Toshiba 8 Kg 5 Star Fully Automatic Top Loading Washing Machine (AW-M901B-IND(SG), Silver, Quick Wash, Delay Wash)",appliances,Washing Machines,https://m.media-amazon.com/images/I/51hwpaqvBlL._AC_UL320_.jpg,0.0,0,4.1,633,Green,"Washing Machine (AW-M901B-IND(SG),",27.382537822628095
"LG 6.5 Kg 5 Star Inverter Touch Panel Fully-Automatic Front Load Washing Machine (FHM1065SDW, White, With Steam Wash)",appliances,Washing Machines,https://m.media-amazon.com/images/I/717WXeVrjIL._AC_UL320_.jpg,4.5,440,5.47,909,White,"Front Load Washing Machine (FHM1065SDW,",26.70406857425894
"Onida 7 Kg 5 Star Fully-Automatic Top Loading Washing Machine (T70FGD, Grey)",appliances,Washing Machines,https://m.media-amazon.com/images/I/51gYJefVMqL._AC_UL320_.jpg,4.2,476,3.02,222,Yellow,"Washing Machine (T70FGD, Grey)",5.104611354667118
"MAHADEV Mini Foldable Washing Machine, Portable Washing Machine - Ultrasonic Cleaning Machine, Small Automatic Portable Un...",appliances,Washing Machines,https://m.media-amazon.com/images/I/61kFkPjN8uL._AC_UL320_.jpg,4.8,6,1.01,993,Orange,"Mini Foldable Washing Machine,",2.298524930208857
"Voltas Beko 7Kg Semi Automatic Top Loading Washing Machine (WTT70DLIM,Burgundy)",appliances,Washing Machines,https://m.media-amazon.com/images/I/51Cfm2z7bDL._AC_UL320_.jpg,3.9,317,1.87,465,Blue,"Top Loading Washing Machine (WTT70DLIM,Burgundy)",8.544864402107525
"IFB 6.5 Kg 5 Star Top Load Washing Machine Aqua Conserve (TL-RSS 6.5KG AQUA, Light Grey, Hard Water Wash, Smart Sense)",appliances,Washing Machines,https://m.media-amazon.com/images/I/61d9tjYBGVL._AC_UL320_.jpg,4.4,744,3.18,535,Black,"(TL-RSS 6.5KG AQUA,",16.112140766672198
Shankar Mini Folding Washing Machine Foldable Compact Small Automatic Cleaning Washer Portable Machine for Travel Home Bus...,appliances,Washing Machines,https://m.media-amazon.com/images/I/51yb8V2m-wL._AC_UL320_.jpg,5.0,3,1.44,608,Orange,Washing Machine Foldable Compact,1.998972578453193
DMR 3kg Portable Washing Machine - Only Washer (No Dryer) - Model DMR OW-30,appliances,Washing Machines,https://m.media-amazon.com/images/I/61Bw-lCKiDL._AC_UL320_.jpg,4.1,20,0.94,413,Black,Dryer) - Model DMR OW-30,25.68126736900772
"Godrej 6 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WTEON 600 AD 5.0 ROGR, Grey, Acu Wash Drum)",appliances,Washing Machines,https://m.media-amazon.com/images/I/711QU6ggL-L._AC_UL320_.jpg,4.2,0,3.08,340,Black,"5.0 ROGR, Grey, Acu Wash",18.194489173730634
"LG 8.5 kg 5 Star Semi-Automatic Top Load Washing Machine (P8535SKMZ, Middle Black, Roller Jet Pulsator)",appliances,Washing Machines,https://m.media-amazon.com/images/I/61UKw5InEqL._AC_UL320_.jpg,4.4,0,3.02,474,Orange,5 Star Semi-Automatic Top Load,11.4264765665937
"Panasonic 7 Kg 5 Star Fully-Automatic Top Loading Washing Machine (NA-F70LF2MRB, Light Grey, 12 Wash Program, Active Foam ...",appliances,Washing Machines,https://m.media-amazon.com/images/I/51Pw9Vd50IL._AC_UL320_.jpg,4.4,0,3.6,275,White,"Washing Machine (NA-F70LF2MRB, Light",28.526134591110562
AMAZOR Lint Filter for Fully Automatic LG Washing Machine - Set of 2,appliances,Washing Machines,https://m.media-amazon.com/images/I/41tjBQI9tOS._AC_UL320_.jpg,4.4,298,0.14,951,Yellow,Automatic LG Washing,3.7397458165695707
Bosch 6.5 Kg 5 Star Fully Automatic Top Load Washing Machine WOE651D0IN (Dark Grey),appliances,Washing Machines,https://m.media-amazon.com/images/I/415dPGc56xL._AC_UL320_.jpg,4.0,96,3.77,151,White,Machine WOE651D0IN (Dark,10.851811818890711
Riyan Latest Mini Washing Machine Portable Folding Washing Machine Single Person Use Mobile Foldable Washing,appliances,Washing Machines,https://m.media-amazon.com/images/I/41-hqFTNVfL._AC_UL320_.jpg,5.0,4,1.01,422,Orange,Latest Mini Washing,8.367367358821127
"Whirlpool 6.5 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 6.5, Grey, In-Built Heater)",appliances,Washing Machines,https://m.media-amazon.com/images/I/51-NeVqzTAL._AC_UL320_.jpg,4.2,197,3.1,679,Blue,Machine (WHITEMAGIC ROYAL,14.93085490954148
"Whirlpool 10.5 Kg Semi-Automatic Top Loading Washing Machine (Ace XL 10.5 Heater, Grey)",appliances,Washing Machines,https://m.media-amazon.com/images/I/5138lJKJziL._AC_UL320_.jpg,4.4,336,3.33,866,Orange,Top Loading Washing Machine (Ace,5.285989680471616
"RedClub Portable Handy Washing Machine, Copper Coil Motor with 1 Year Warranty",appliances,Washing Machines,https://m.media-amazon.com/images/I/511NU6etDDS._AC_UL320_.jpg,3.7,9,0.72,776,Orange,"Handy Washing Machine,",16.950227567066424
Whirlpool 7.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE 7.5 TRB DRY MAX GREY DAZZELE(5YR)),appliances,Washing Machines,https://m.media-amazon.com/images/I/61EP28pfWLL._AC_UL320_.jpg,4.5,43,2.16,507,Pink,Semi-Automatic Top Loading Washing Machine,26.92815933411002
"LG 7.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P7515SRAZ, Burgundy, Roller Jet Pulsator), Large",appliances,Washing Machines,https://m.media-amazon.com/images/I/61McHnZ1BcL._AC_UL320_.jpg,4.4,0,2.59,730,Blue,LG 7.5 Kg,6.129971966662503
Candy 6.5 KG 5 Star rating fully automatic Top load washing machine (CTL651269N),appliances,Washing Machines,https://m.media-amazon.com/images/I/51n6+NJ-U9L._AC_UL320_.jpg,4.4,638,3.02,611,Red,washing machine (CTL651269N),17.322507526146527
"Roky Mini Foldable Washing Machine, Portable Washing Machine - Ultrasonic Cleaning Machine, Folding Mini Laundry, Small Au...",appliances,Washing Machines,https://m.media-amazon.com/images/I/31zFkOMr4UL._AC_UL320_.jpg,1.7,6,0.86,564,Green,"Foldable Washing Machine,",29.59886558894526
"LG 8.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P8535SPMZ, Purple, Roller Jet Pulsator), Large",appliances,Washing Machines,https://m.media-amazon.com/images/I/71rZoPH121L._AC_UL320_.jpg,4.3,281,3.02,756,Blue,8.5 Kg 5,28.769019194222974
"Panasonic 6.5 kg 5 Star Semi-Automatic Top Loading Washing Machine (NA-W65E5ARB, Blue, Powerful Motor, Active Foam System,...",appliances,Washing Machines,https://m.media-amazon.com/images/I/618VaYvNWcL._AC_UL320_.jpg,4.1,0,1.58,418,Blue,5 Star Semi-Automatic Top Loading,0.1956296475262398
"Bosch 6 kg 5 Star Fully Automatic Front Loading Washing Machine with In - built Heater (WLJ2016TIN, Luxe Silver )",appliances,Washing Machines,https://m.media-amazon.com/images/I/71zSZzMotmL._AC_UL320_.jpg,4.5,787,5.05,389,Black,"(WLJ2016TIN, Luxe Silver )",18.211639161238136
"Samsung 8.0 kg / 6.0 kg Wi-Fi Enabled Inverter Fully-Automatic Washer Dryer, Front Load (WD80T604DBX/TL, Inox, AI Control)",appliances,Washing Machines,https://m.media-amazon.com/images/I/71uF+2b243L._AC_UL320_.jpg,4.1,79,10.07,842,Blue,"Fully-Automatic Washer Dryer, Front",16.62787373573958
"Marvella Mini Foldable Top Load Washing Machine Portable, Small Automatic Cleaning Washer with Capacity of 2 kg, Multicolour",appliances,Washing Machines,https://m.media-amazon.com/images/I/414PgtM3uKL._AC_UL320_.jpg,3.1,20,1.01,501,White,Cleaning Washer with,5.415131196051796
"LG 7 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine with Inbuilt heater (FHV1207Z2W, Blue White, AI DD T...",appliances,Washing Machines,https://m.media-amazon.com/images/I/71t1hgIWbML._AC_UL320_.jpg,4.4,368,6.12,454,Green,Fully-Automatic Front Loading Washing Machine,1.0426104803476655
"IFB 6.5 Kg 5 Star Front Load Washing Machine 2X Power Steam (ELENA SXS 6510, Silver, In-built Heater, 4 years Comprehensiv...",appliances,Washing Machines,https://m.media-amazon.com/images/I/61HNYiuLPML._AC_UL320_.jpg,4.2,0,4.51,770,Red,2X Power Steam (ELENA SXS,15.163254323916126
"IFB 5.5 kg Fully-automatic Dryer (TURBO DRY,white,Inbuilt Heater, Allergy Free Technology",appliances,Washing Machines,https://m.media-amazon.com/images/I/612BwWkz4WL._AC_UL320_.jpg,3.8,393,3.27,788,Red,IFB 5.5 kg,15.393489172023472
"Bosch 8 kg 5 Star Inverter Touch Control Fully Automatic Front Loading Washing Machine with In- built Heater (WAJ2426MIN,W...",appliances,Washing Machines,https://m.media-amazon.com/images/I/71Ylk5XYJWL._AC_UL320_.jpg,4.4,799,7.8,890,Blue,Washing Machine with In- built,5.908694198698628
"Haier 6.5 Kg Semi-Automatic Top Loading Washing Machine with 1300 RPM, Rust Free Cabinet (HTW65-187BO, Burgundy)",appliances,Washing Machines,https://m.media-amazon.com/images/I/71FCiD1IfRL._AC_UL320_.jpg,3.9,86,2.04,872,Black,Loading Washing Machine,13.047585174251143
ZADIC Mini Foldable Washing Machine | Undergarments and use in travel also | Ultrasonic Cleaning Machine | Small Automatic...,appliances,Washing Machines,https://m.media-amazon.com/images/I/41fQIuzZEoL._AC_UL320_.jpg,4.3,14,1.44,692,Purple,Mini Foldable Washing Machine,6.835143127471501
"Amazon Basics 6.5 Kg Fully Automatic Top Loading Washing Machine, Grey",appliances,Washing Machines,https://m.media-amazon.com/images/I/51rG6Q6C-jS._AC_UL320_.jpg,3.8,0,2.88,171,White,Fully Automatic Top Loading,23.580840227382744
"Whirlpool 11Kg Semi-Automatic Top Loading Washing Machine (Ace XL 11, Graphite Grey (10YR)",appliances,Washing Machines,https://m.media-amazon.com/images/I/614BauSetfL._AC_UL320_.jpg,5.0,2,3.24,128,Blue,Machine (Ace XL,10.121771217663811
"ONIDA 7 kg 5 Star Fully Automatic Top Load Washing Machine(T70CMLG, Light Grey, Hexa Crystal Drum)",appliances,Washing Machines,https://m.media-amazon.com/images/I/51yhV8-E6mL._AC_UL320_.jpg,4.4,59,3.38,147,Green,kg 5 Star Fully Automatic,3.3592325785047983
"LG 7.5 Kg 5 Star Smart Inverter Fully-Automatic Top Load Washing Machine (T75SKSF1Z, Middle Free Silver, TurboDrum | Smart...",appliances,Washing Machines,https://m.media-amazon.com/images/I/61k5tAzEGFL._AC_UL320_.jpg,4.2,346,4.17,429,Green,Fully-Automatic Top Load Washing,27.18114604614442
"LG 9 Kg 5 Star Inverter Wi-Fi Fully-Automatic Top Loading Washing Machine (THD09NWM, Middle Black, AIDD Technology & Turbo...",appliances,Washing Machines,https://m.media-amazon.com/images/I/61d6ARxNkPL._AC_UL320_.jpg,3.6,20,5.61,164,Red,"Black, AIDD Technology &",6.308552914315378
"IFB 5.5 kg Fully-automatic Dryer (TURBO DRY EX, Silver, Wall Mountable,Anti crease)",appliances,Washing Machines,https://m.media-amazon.com/images/I/61s9kiIAnlL._AC_UL320_.jpg,3.8,480,3.45,751,Pink,"(TURBO DRY EX,",26.576856764429543
"Samsung 8 Kg '5 star Ecobubble™ Wi-Fi Inverter Fully Automatic Top Load Washing Machine (WA80BG4542BDTL,Versailles Gray), ...",appliances,Washing Machines,https://m.media-amazon.com/images/I/61+1gTYBhJL._AC_UL320_.jpg,4.1,16,4.03,574,White,"Washing Machine (WA80BG4542BDTL,Versailles Gray), ...",5.4555300639994755
"Samsung 9 Kg 5 Star Wi-Fi Inverter Fully-Automatic Front Loading Washing Machine (WW90T604DLN1TL, Inox, In-Built Heater)",appliances,Washing Machines,https://m.media-amazon.com/images/I/71McatGMlJL._AC_UL320_.jpg,3.6,7,8.86,708,Orange,9 Kg 5 Star Wi-Fi,11.414295138138055
Fastrack Reflex Play|1.3” AMOLED Display Smart Watch with AOD|Premium Metallic Body|Animated Watchfaces|in-Built Games|BP...,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71MXBWGALUL._AC_UL320_.jpg,3.6,0,1.15,523,Pink,Metallic Body|Animated Watchfaces|in-Built Games|BP...,28.686981115232577
"Fossil Gen 5E Smartwatch with AMOLED Screen, Wear OS by Google, Built-in Speaker for Phone Calls, Google Assistant, SpO2, ...",accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81gU0NVV5WL._AC_UL320_.jpg,3.9,0,2.66,121,Red,"Screen, Wear OS by",27.3585004873717
Fossil Analog Rose Gold Dial Women's Watch-BQ3181,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/611I0f+I+MS._AC_UL320_.jpg,4.5,0,1.37,955,White,Gold Dial Women's Watch-BQ3181,1.8353670396822352
LOUIS DEVIN LD-L144-BLU-CH Mesh Steel Chain Analog Wrist Watch for Women,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81jnv+iz+ZL._AC_UL320_.jpg,4.0,0,0.29,682,Red,DEVIN LD-L144-BLU-CH Mesh,7.671970246178841
IMPERIOUS - THE ROYAL WAY Analogue Women's Watch (Black Dial),accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51LTJjshaIL._AC_UL320_.jpg,3.9,0,0.29,614,Purple,- THE ROYAL WAY Analogue,7.71064542147762
Fossil Gwen Analogue Women's Watch(Rose Gold Dial Womens Standard Colored Strap)-ES4879,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81-uDhNwXZL._AC_UL320_.jpg,4.4,309,1.73,671,Purple,Fossil Gwen Analogue,1.8331100976131143
Fossil Tillie Mini Analog Multicolor Dial Women's Watch-BQ3502,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51sxKFEEUJL._AC_UL320_.jpg,4.2,127,1.3,409,Orange,Fossil Tillie Mini Analog,21.325739378910434
Titan Raga Viva Analog Rose Gold Dial Women's Watch-NL2608WM01,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71pVJzxnrTL._AC_UL320_.jpg,4.4,656,0.78,584,Blue,Rose Gold Dial Women's,9.686487009040285
"Fastrack Analog Dial Women's Watch (Pink, 6150SM04)-NM6150SM04 / NL6150SM04/NP6150SM04",accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71S8hn6xv4L._AC_UL320_.jpg,4.4,0,0.27,977,Purple,Analog Dial Women's,25.759085676855197
STYLEDOSE Branded Analogue Black Dial Magnet Watch With Gift Bracelet For Women Or Girls And Watch For Girl Or Women (Comb...,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91zvsjtEEDL._AC_UL320_.jpg,3.9,0,0.14,924,Orange,For Women Or Girls,15.875703364900527
Fastrack Reflex Play +|BT Calling|1.3” AMOLED Display Smartwatch with AOD|Premium Metallic Body|AI Voice Assistant|In-Buil...,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/616P6+nn-rL._AC_UL320_.jpg,3.7,615,1.44,174,White,+|BT Calling|1.3” AMOLED Display,18.084780285640832
Titan Karishma Revive Analog Silver Dial Women's Watch-NL2594BM01,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/617cYEKOE9L._AC_UL320_.jpg,4.3,0,0.29,341,Red,Analog Silver Dial Women's Watch-NL2594BM01,25.539367603668243
Titan Karishma Revive Analog Champagne Dial Women's Watch-NL2594YM01,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61M-iMX3f9L._AC_UL320_.jpg,4.3,0,0.29,229,Blue,Revive Analog Champagne Dial,21.428334153286027
SWISSTONE Analog Women's Watch (Pink Dial Silver Colored Strap),accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/817iC5Eq49L._AC_UL320_.jpg,4.1,0,0.37,179,Blue,(Pink Dial Silver Colored,0.46513856396452447
Acnos Girl's Special Quality Different Heart Shape Bangle Analog Watch with Rose Gold Bracelet - Pack of 2,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81vriFi1PoL._AC_UL320_.jpg,4.0,724,0.29,156,Yellow,Rose Gold Bracelet,22.890743572371647
Joker & Witch Nebula Black Big Dial Rosegold Analog Watch for Women,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61UTf1uvl9L._AC_UL320_.jpg,3.9,183,0.55,686,Blue,Nebula Black Big Dial Rosegold,26.72546841199449
Daniel Klein Analog Silver Dial Women's Watch-DK11956-3,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/715rdF2R1wL._AC_UL320_.jpg,4.3,97,0.6,407,Pink,Klein Analog Silver Dial Women's,22.6182880081327
Titan Neo Analog Grey Dial Women's Watch-2648WL01,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/616LuWzn7bL._AC_UL320_.jpg,4.5,130,0.43,833,Blue,Analog Grey Dial Women's Watch-2648WL01,28.9413882192553
TIMEX Analog Women's Watch (Dial Colored Strap),accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Yl+kTwWwL._AC_UL320_.jpg,4.4,0,0.46,579,Yellow,Women's Watch (Dial,2.3880363849521515
SWADESI STUFF Cute Cartoon Multi Color Lights Rubber Strap Analog Watch for Girls,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71g3MJ4igiL._AC_UL320_.jpg,4.2,727,0.22,816,Green,Cartoon Multi Color,6.920382371854663
Titan Ladies Neo Economy Analog White Dial Women's Watch 2639SL04/NN2639SL04/NP2639SL04,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/716AYwyVuYL._AC_UL320_.jpg,4.4,430,0.29,957,Blue,Dial Women's Watch 2639SL04/NN2639SL04/NP2639SL04,15.351286489714113
TIMEX Classics Analog White Dial Women's Watch-B300,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61KcsQohF2L._AC_UL320_.jpg,4.2,829,0.13,399,Red,Dial Women's Watch-B300,23.418834527459175
TIMEX Analog Gold Dial Women's Watch-TW000Q810,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Gj-PAtAmL._AC_UL320_.jpg,4.4,0,0.63,152,Orange,Dial Women's Watch-TW000Q810,3.4516491073330102
NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61xuL9-N-nL._AC_UL320_.jpg,4.1,489,0.43,853,Pink,Analog Rose Gold Square Dial,6.482683456516288
Fastrack Hip Hop Analog White Dial Women's Watch-NL9827PP01/NP9827PP01,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71crjcEFYSL._AC_UL320_.jpg,4.3,0,0.35,795,Purple,Hip Hop Analog,1.8750451442284222
Titan Karishma Analog Champagne Dial Women's Watch -NM2598YM01 / NL2598YM01/NM2598YM01,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71hC1byRyKL._AC_UL320_.jpg,4.4,288,0.29,25,Yellow,Karishma Analog Champagne Dial Women's,10.420151915463856
Daniel Klein Analog Blue Dial Women's Watch-DK11159-2,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71LkgHnyHBL._AC_UL320_.jpg,3.9,199,0.9,903,Green,Daniel Klein Analog,24.826104970945934
